,practice,pct,rate,rural_urban_code,mean_percentile,num_gps_june,num_gps_sept,CL,PH,PHAS,TOTAL,Value_imd,Value_satisfaction,Value_long_term_health,Value_over_65,Value_under_18,dispensing_patients,total_items,list_size,Principal Supplier,Principal System
2426,E87065,08Y,0.06382978723404255,6.0,0.4849083409684399,3.0,3.0,435.0,97.0,27.0,559.0,34.98743923240939,75.4600878175981,49.628999931839104,12.753108348135,18.202486678508,0.0,46687.0,2874.333333333333,TPP,SystmOne
2427,E87066,09A,0.0,6.0,0.4372619091381718,6.0,7.0,340.03,93.46,20.02,453.51,21.9846469711343,86.18735782533821,44.62537536960451,9.174560216508802,10.3301759133965,0.0,99283.0,7535.333333333334,TPP,SystmOne
2428,E87067,08Y,0.0,6.0,0.468571415591427,6.0,6.0,407.09,94.66,23.92,525.67,35.1271046457062,80.13017964222779,49.963540824409286,12.419097645624197,15.9028233749179,0.0,119660.0,10402.0,TPP,SystmOne
2429,E87069,09A,0.0,6.0,0.4798384452166816,3.0,3.0,404.28000000000014,95.18,27.0,526.46,27.078457431960892,78.03684199496931,50.9595336268413,7.644197359277282,7.0535093815149414,0.0,25401.0,2981.333333333333,TPP,SystmOne
2430,E87070,09A,0.0979020979020979,6.0,0.4461661365295003,,,296.24,82.97,23.39,402.6,22.0163854188872,69.4341400105284,43.9631508479816,11.999147485081,13.2011935208866,0.0,42742.0,5069.416666666667,TPP,SystmOne
2431,E87071,08Y,0.0,6.0,0.4960514566088658,,,258.99000000000007,70.94,18.78,348.7100000000001,15.1105900247612,90.1086168654075,42.4256850504064,21.7191368942342,16.512203749557802,0.0,10189.0,2670.0,TPP,SystmOne
2432,E87609,09A,0.24745762711864408,6.0,0.5136357927490367,7.0,7.0,419.48,94.87,27.0,541.3499999999998,17.1728952824937,82.7999942473535,47.7974178453561,14.148580968280498,19.457429048414,0.0,168446.0,15912.25,TPP,SystmOne
2433,E87637,08Y,0.1206896551724138,6.0,0.4860560651548664,8.0,8.0,424.4,97.0,27.0,548.4,39.3364786786787,83.9675478023164,56.9921839206555,6.893446723361678,21.160580290145106,0.0,143231.0,10186.916666666668,TPP,SystmOne
2434,E87648,09A,,6.0,0.42036587979601103,3.0,3.0,396.17,91.72,20.69,508.58,18.4834532603739,85.49462550805909,46.2247995147424,16.7196728759655,7.70558836892322,0.0,32113.0,2227.5,TPP,SystmOne
2435,E87663,09A,0.0,6.0,0.4214727941604992,4.0,4.0,429.0,97.0,27.0,553.0,28.4489703108627,63.059904269998704,53.1639705657811,9.179755671902267,21.2006980802792,0.0,34737.0,3167.083333333333,TPP,SystmOne
2436,E87665,08Y,0.0,6.0,0.4421945175659519,3.0,4.0,422.84,84.49000000000002,20.8,528.13,16.398517551755198,72.17109431097879,56.4409375626873,16.5279964020688,18.5293456262649,0.0,49704.0,4794.583333333333,TPP,SystmOne
2437,E87677,09A,0.3125,6.0,0.2841482769287874,8.0,7.0,426.23999999999984,97.0,23.82,547.06,18.8243511455572,62.6198521620424,35.9291489745747,1.75819699952481,8.436630235557669,0.0,22454.0,14697.916666666664,TPP,SystmOne
2438,E87681,09A,0.08333333333333333,6.0,0.5350353195363494,6.0,6.0,394.34999999999985,77.92999999999998,24.51,496.78999999999985,28.356438222698106,86.2720354537353,44.28462835607501,11.1741410681794,13.7900032109601,0.0,104179.0,10370.25,TPP,SystmOne
2439,E87682,08Y,0.044642857142857144,6.0,0.426925077748178,4.0,4.0,414.71,97.0,27.0,538.71,26.904193640790602,67.3996847271378,44.30033645027039,10.781786941580801,13.536655211912901,0.0,112013.0,7243.583333333332,TPP,SystmOne
2440,E87701,08Y,0.08823529411764706,6.0,0.4509007814271634,5.0,,420.65,92.18,25.59,538.4200000000002,16.1010351183063,90.34208376941031,38.9596131588928,16.8761667703796,16.039825762289993,0.0,68439.0,8469.666666666668,TPP,SystmOne
2441,E87702,08Y,0.0,6.0,0.3149775792902937,1.0,1.0,348.28999999999985,66.35,15.16,429.79999999999984,15.476798854233,90.5722934364933,63.1389630054209,24.984106802288604,9.1290527654164,0.0,11842.0,2049.916666666667,TPP,SystmOne
2442,E87706,08Y,0.26582278481012656,6.0,0.4599385140114494,3.0,3.0,432.37,97.0,27.0,556.37,38.6677943139679,87.1271965021616,61.938783262370606,12.234305486900599,19.668808699950606,0.0,73433.0,4153.583333333333,TPP,SystmOne
2443,E87714,09A,0.017857142857142856,6.0,0.4556760232837474,2.0,2.0,404.19999999999993,95.88,25.2,525.28,28.265021086578997,91.7356241382312,55.003290916057104,6.424511984185821,10.274277242401801,0.0,62240.0,4775.25,TPP,SystmOne
2444,E87715,08Y,0.06422018348623854,6.0,0.4667840991749142,8.0,8.0,420.58,95.07,27.0,542.65,14.987108142314696,80.36680322896551,47.2092299766529,10.3879673882485,19.1481585605848,0.0,47809.0,7563.25,TPP,SystmOne
2445,E87720,08Y,0.17647058823529413,6.0,0.4266739387537945,6.0,6.0,433.69,97.0,27.0,557.69,21.8953830457409,79.9417202601061,40.0423735519138,5.97096685839496,15.069843878389499,0.0,51390.0,7394.5,TPP,SystmOne
2446,E87722,08Y,0.058823529411764705,6.0,0.3300397289835267,2.0,2.0,432.93,97.0,23.77,553.7,23.3283594879207,82.06458211199441,32.7414272436344,5.14144125542019,9.72124716085071,0.0,26026.0,4948.416666666667,TPP,SystmOne
2447,E87733,08Y,0.0,6.0,0.3568831059157032,,,419.2600000000001,97.0,27.0,543.26,41.0132718040621,68.1006148370563,51.5496341687197,9.22663481636309,20.1731860256793,0.0,64626.0,3540.333333333333,TPP,SystmOne
2448,E87735,08Y,0.0,6.0,0.3143198577501872,1.0,1.0,407.86,72.17,20.24,500.27,35.0810460014154,64.2800806375906,53.5902759599381,17.6220806794055,19.8159943382873,0.0,17002.0,1378.1666666666665,TPP,SystmOne
2449,E87737,09A,0.29411764705882354,6.0,0.37824220601077657,6.0,6.0,407.17,93.2,27.0,527.37,17.5929051016768,71.0616427236299,45.3111811611584,11.6270783847981,12.681710213776698,0.0,59176.0,8642.916666666668,TPP,SystmOne
2450,E87738,08Y,0.0,6.0,0.3944531818839385,11.0,11.0,427.5,94.82,27.0,549.3199999999998,15.4100190618136,92.0828694502284,30.527725214446807,12.8771847323458,15.2159260130104,0.0,85819.0,15028.083333333336,TPP,SystmOne
2451,E87739,09A,0.32432432432432434,6.0,0.4587586334215135,3.0,3.0,400.55,83.36,22.86,506.77,27.3182303245887,77.5801132943765,51.312601125787,10.964782480023699,16.6114234980764,0.0,114746.0,6856.5,TPP,SystmOne
2452,E87740,09A,0.0,6.0,0.418955687009947,4.0,5.0,425.81,84.81,16.08,526.7,25.4233336998351,,,3.6243822075782495,0.186710598572213,0.0,53884.0,2054.25,TPP,SystmOne
2453,E87741,09A,0.6,,0.4098524958704821,2.0,2.0,401.89,97.0,27.0,525.8900000000001,37.88008400311121,80.48661318537971,43.4747665226843,6.81523710805908,20.191759523192502,0.0,31935.0,3806.25,TPP,SystmOne
2454,E87742,08Y,0.0,6.0,0.24361770382331924,1.0,1.0,364.7,73.19,25.33,463.22,40.9012972111554,73.9198648892888,57.31276424535461,13.7848605577689,18.9880478087649,0.0,23979.0,2472.75,TPP,SystmOne
2455,E87745,09A,0.13178294573643412,6.0,0.4068257285906406,4.0,3.0,411.15,94.61,22.65,528.4100000000002,16.855323658894502,66.527006998437,32.7134886268047,12.3595505617978,12.7894479726429,0.0,51977.0,6247.416666666668,TPP,SystmOne
2456,E87746,08Y,0.9848484848484849,6.0,0.4203027223114648,2.0,2.0,396.5,84.65,20.49,501.64,25.0493699108181,70.1177240940937,56.3648118793491,7.86516853932584,14.2657884540876,0.0,32680.0,2783.083333333333,TPP,SystmOne
2457,E87750,08Y,0.0,6.0,0.4885270917738572,3.0,3.0,388.52999999999986,86.83,23.12,498.47999999999985,26.146425537294608,69.98313672774,57.26157662914411,10.7269056032307,13.4376577486118,0.0,40435.0,3926.416666666666,TPP,SystmOne
2458,E87751,08Y,0.10526315789473684,6.0,0.4000071309087613,1.0,1.0,386.1,87.0,27.0,500.1,36.9169932034436,85.1177652388932,57.43688542518379,9.243316719528767,22.917988219302202,0.0,54216.0,2178.4166666666665,TPP,SystmOne
2459,E87753,09A,0.009345794392523364,6.0,0.2504682369778082,4.0,4.0,434.51,97.0,27.0,558.51,23.789653772813892,88.49150790189259,44.02923103896861,9.03278465514896,14.914977554074301,0.0,72008.0,7934.583333333332,TPP,SystmOne
2460,E87754,09A,0.48743718592964824,6.0,0.5244563841120256,9.0,8.0,405.74000000000007,93.05,23.88,522.6700000000002,20.050264148233303,88.87262671559141,45.5930942732181,8.81297545571982,17.5800200947323,0.0,96954.0,7001.166666666668,TPP,SystmOne
2461,E87755,08Y,0.0,6.0,0.2367319764607423,,,379.58,93.70000000000002,27.0,500.28,36.88391840204,75.54244565836458,44.152720407389296,6.544836379090519,25.7288567785805,0.0,23271.0,2564.7499999999995,TPP,SystmOne
2462,E87756,09A,0.6404494382022472,6.0,0.5879093347602037,3.0,3.0,387.81,84.09,24.02,495.92,32.0666293853073,64.0772790501058,48.491587078735286,9.13994605933473,21.2046748576566,0.0,72561.0,3442.75,TPP,SystmOne
2463,E87762,08Y,0.15492957746478872,6.0,0.4714337617947741,2.0,2.0,400.0,91.32,16.0,507.32,23.891213003824703,83.9353679420863,41.8139427499312,16.446013533392197,14.804354221829998,0.0,45602.0,3518.583333333333,TPP,SystmOne
2464,E87768,09A,0.0,,0.16769767552043105,,11.0,226.14,87.0,22.7,335.84,25.414942605066,60.3462099910265,16.4546628774097,0.0851950018932223,9.11775842483908,0.0,19470.0,11923.583333333336,TPP,SystmOne
2465,F81001,99F,0.005208333333333333,4.0,0.6077614082570839,11.0,12.0,414.90999999999985,97.0,26.96,538.8699999999999,10.263220292504599,90.00275018249641,53.7684685513024,24.9542961608775,18.828319760678106,0.0,214736.0,12479.166666666668,TPP,SystmOne
2466,F81003,99G,0.05084745762711865,4.0,0.5535447128489107,2.0,2.0,424.3,96.68,25.25,546.23,32.0634379722155,63.8945198780052,59.4832439355749,20.3022178893493,18.474287106994893,0.0,65289.0,4078.083333333334,TPP,SystmOne
2467,F81004,07H,0.0,1.0,0.41945727336905775,7.0,7.0,424.3,87.0,27.0,538.3,10.5875040335254,89.7054103479012,51.370314149433796,17.4623115577889,22.3639028475712,7788.0,180939.0,9776.833333333334,TPP,SystmOne
2468,F81006,99E,0.0,4.0,0.5540409945330489,2.0,2.0,427.29,97.0,27.0,551.29,38.7712122430742,65.8756323787043,63.06897687560289,14.4027405421507,25.2725647899911,0.0,98991.0,6702.916666666668,TPP,SystmOne
2469,F81007,99F,0.015197568389057751,4.0,0.5136667559383646,6.0,7.0,413.82,93.73,27.0,534.55,17.7075415707139,89.6515455780147,52.0911823702567,21.6628285555467,19.744302390216802,0.0,199508.0,12842.333333333332,TPP,SystmOne
2470,F81009,07H,0.023351648351648352,1.0,0.5241544876200063,6.0,9.0,433.68,94.8,27.0,555.48,8.97313965534416,79.6838922786709,52.6881881307927,20.297619047618998,20.192460317460306,2762.0,206665.0,10223.083333333334,EMIS,EMIS Web
2471,F81010,07G,0.02466367713004484,6.0,0.6526482239125758,5.0,5.0,405.80999999999983,97.0,24.74,527.5499999999998,26.244069374223,46.332425432952796,61.8423012339784,15.788165091994,23.416210840377893,0.0,278963.0,12251.833333333332,TPP,SystmOne
2472,F81011,06Q,0.0,2.0,0.5917022364581315,5.0,5.0,394.45,97.0,27.0,518.45,9.43440633718613,75.627584137889,52.347299515947,18.7126345157433,21.809485850936603,0.0,117712.0,5242.166666666666,TPP,SystmOne
2473,F81012,06T,0.02056555269922879,3.0,0.5502831525851882,6.0,6.0,435.0,96.26,27.0,558.26,12.6934224931898,79.33747223028921,59.8464394682631,34.025165391101304,15.6648073680114,0.0,182838.0,7696.833333333334,EMIS,EMIS Web
2474,F81013,99E,0.0,4.0,0.5287852566575082,5.0,5.0,426.81,97.0,27.0,550.81,7.09657503506311,90.6633105021706,53.3556455548091,20.514258999532498,20.7985039738195,0.0,136647.0,11071.083333333332,TPP,SystmOne
2475,F81014,06Q,0.0814663951120163,2.0,0.59715713615751,,,374.73999999999984,85.75999999999998,27.0,487.49999999999983,17.6249833918329,30.176321638196807,51.0073506842142,21.1012311901505,19.8426812585499,0.0,255514.0,11918.583333333336,TPP,SystmOne
2476,F81015,07H,0.003601440576230492,1.0,0.5589494120553979,9.0,9.0,422.99000000000007,93.57,27.0,543.5600000000002,8.97283971562449,78.570614608308,51.0152961273421,17.8037007240547,22.585679806918698,3738.0,220221.0,12463.833333333336,EMIS,EMIS Web
2477,F81016,07H,0.16111111111111112,4.0,0.5552713653357206,1.0,1.0,339.7700000000001,62.37,27.0,429.14,20.7420554141375,82.3615543993869,58.6124234114716,13.021343254356804,21.636968866262002,0.0,108522.0,5176.666666666667,TPP,SystmOne
2478,F81017,06T,0.0,2.0,0.6874334119388182,3.0,3.0,410.7000000000001,84.83999999999997,27.0,522.54,27.1755604121844,71.2764128687106,68.85136175689439,38.1044049371532,14.2565960819839,0.0,295211.0,8716.833333333334,EMIS,EMIS Web
2479,F81018,06T,0.0,2.0,0.5788197123675833,2.0,2.0,394.32000000000016,97.0,24.0,515.3200000000002,32.5685876745435,36.806595413423,68.0968047027041,34.277658431793796,14.500537056928,0.0,210342.0,7259.666666666668,EMIS,EMIS Web
2480,F81019,06T,0.007352941176470588,2.0,0.5547182522401882,9.0,13.0,401.84,97.0,25.6,524.4399999999998,27.688599246370398,69.6380645461761,56.663669226402206,22.8748753186302,21.4895267649341,877.0,424351.0,17449.25,EMIS,EMIS Web
2481,F81020,06Q,0.0,2.0,0.4051498532493357,8.0,7.0,434.69,96.81,26.63,558.13,12.963981094242301,97.8224431129043,61.04258731249151,21.7272987682612,18.2268690919507,6796.0,153676.0,7140.75,TPP,SystmOne
2482,F81021,06T,0.007911392405063292,2.0,0.5405403584749537,6.0,6.0,431.56,97.0,27.0,555.56,19.081859634649398,85.3181012856265,55.526373014290506,27.377725397760802,17.8055391868002,0.0,235355.0,8620.833333333334,EMIS,EMIS Web
2483,F81022,06Q,0.0,1.0,0.5748843772444148,10.0,10.0,397.12000000000006,85.24000000000002,24.0,506.36000000000007,16.1346954426546,83.9548667554591,46.6804750019062,22.414741474147394,19.9216171617162,3004.0,373993.0,14332.083333333336,TPP,SystmOne
2484,F81023,99E,0.04081632653061224,3.0,0.5516520038361946,6.0,6.0,426.32,97.0,27.0,550.3199999999998,10.8983640420784,66.8852604811906,48.35452660743029,13.618615029086001,22.1388158418998,0.0,135198.0,12515.250000000002,TPP,SystmOne
2485,F81024,06Q,0.0,4.0,0.4668815870238092,2.0,2.0,380.6999999999999,87.0,27.0,494.6999999999999,15.416809361702098,66.2039005183403,59.2402441042405,16.5706540155879,20.945442222975306,0.0,97253.0,5846.25,TPP,SystmOne
2486,F81025,99E,0.050314465408805034,4.0,0.5406749718521692,4.0,4.0,402.59,97.0,27.0,526.5899999999998,29.2256170926333,61.988702075760706,55.23542182935471,14.7762747138398,20.4740432419933,0.0,128868.0,8977.5,TPP,SystmOne
2487,F81026,06T,0.0035587188612099642,2.0,0.5619745039844094,1.0,1.0,313.26999999999987,71.31,23.12,407.69999999999993,17.934077736152002,43.6459120584959,66.04509178066651,41.66443671394169,13.947016323253903,0.0,226097.0,7472.25,TPP,SystmOne
2488,F81027,07H,0.005847953216374269,4.0,0.5120867235270296,,,434.98,97.0,26.59,558.57,25.6234909710208,71.1514140634468,64.60767070411009,14.936749918910198,23.840415180019498,0.0,308127.0,18728.666666666664,TPP,SystmOne
2489,F81028,06T,0.0,3.0,0.475729845735356,3.0,3.0,426.41,95.04,25.22,546.67,6.91036722828666,75.4863523060545,55.144577666425704,23.2795443758899,19.741338395823398,0.0,158628.0,8471.583333333334,EMIS,EMIS Web
2490,F81029,99E,0.0,4.0,0.5449626562721699,2.0,2.0,376.65,85.75999999999998,27.0,489.41,23.559237766725502,72.82830370618021,49.9525166608358,13.777064955894101,21.5300721732157,0.0,110367.0,6663.416666666668,TPP,SystmOne
2491,F81030,06Q,0.0,2.0,0.6026684697921504,8.0,8.0,413.12000000000006,96.94,26.67,536.73,16.4962845224754,75.66790832855429,50.8500546064314,21.4356867139833,20.1357240692317,2408.0,378383.0,16065.166666666664,TPP,SystmOne
2492,F81031,99E,0.0,4.0,0.4337551943919324,4.0,4.0,341.77,75.31,21.53,438.61,35.5523467697405,46.1053200155511,49.272897069849904,11.789066813915,25.129762562120398,0.0,117988.0,7049.25,TPP,SystmOne
2493,F81032,99F,0.024875621890547265,4.0,0.4823282841889964,3.0,3.0,264.18000000000006,59.43,24.0,347.61000000000007,10.6084888888889,73.97958916627229,58.50818770075,27.017543859649106,15.703703703703699,0.0,42799.0,2378.0,TPP,SystmOne
2494,F81034,07H,0.0,1.0,0.484974122680233,6.0,6.0,426.32999999999987,97.0,27.0,550.3299999999998,8.3331767453294,82.4346156395993,41.0006626532329,22.508907728222102,20.2162427816685,5128.0,152443.0,8262.5,EMIS,EMIS Web
2495,F81035,06Q,0.0,4.0,0.4537401381257353,4.0,4.0,425.43000000000006,97.0,27.0,549.4300000000002,8.49908601080467,76.52608516422191,45.1000852438647,20.7278930907023,21.199886266704606,0.0,116074.0,6916.583333333332,TPP,SystmOne
2496,F81036,99E,0.0012706480304955528,4.0,0.5483680783864736,7.0,,408.56000000000006,97.0,27.0,532.5600000000002,12.5637367601246,61.688722187272994,55.1514393509295,18.599546870574894,22.616822429906502,0.0,224909.0,14169.833333333336,TPP,SystmOne
2497,F81037,06T,0.0,2.0,0.6479466187806844,5.0,5.0,433.92,96.9,26.71,557.5300000000002,42.252940920586795,57.974647645461594,61.9677847818401,23.409205867476,20.7647951441578,0.0,256140.0,9074.666666666666,EMIS,EMIS Web
2498,F81038,99E,0.007863695937090432,3.0,0.5635134366504123,7.0,7.0,424.38,97.0,27.0,548.38,11.489876516990302,92.57643746640608,41.1841204149224,22.762439320388303,18.090109223301,0.0,196090.0,13343.833333333336,TPP,SystmOne
2499,F81040,06Q,0.016574585635359115,4.0,0.4842936318667632,4.0,4.0,433.19,97.0,27.0,557.19,13.1300963916225,84.92368174458409,59.58409222747851,28.412818571789106,16.7852636891244,3728.0,105177.0,4141.0,TPP,SystmOne
2500,F81041,99E,0.0,4.0,0.5226040820169139,4.0,4.0,400.42000000000013,87.0,27.0,514.4200000000002,13.911869897695599,59.676763920842,63.2104965325898,26.681127982646398,16.9982439830596,0.0,166857.0,9870.0,TPP,SystmOne
2501,F81042,06T,0.0,3.0,0.5158366356908789,17.0,17.0,431.1,97.0,27.0,555.0999999999998,22.5269484151392,77.5447267943988,48.215861912706394,15.0965788181372,22.7058438369619,0.0,462659.0,24822.91666666667,EMIS,EMIS Web
2502,F81043,07H,0.19152276295133439,3.0,0.6200749788277825,12.0,12.0,395.0,95.85,27.0,517.85,13.9747602226504,53.8164595986174,49.653552022585494,22.6075786769428,19.616784414472306,0.0,382436.0,18807.166666666668,TPP,SystmOne
2503,F81044,06T,0.0,2.0,0.5759293360307911,5.0,6.0,419.59,92.03,27.0,538.62,13.623557010676201,94.2657802190456,55.29597131140861,23.9715302491103,18.135231316726,4995.0,165302.0,7224.916666666668,EMIS,EMIS Web
2504,F81045,99E,0.017142857142857144,4.0,0.4297080499225831,3.0,3.0,419.89,97.0,27.0,543.89,7.30159830220713,82.6688811926529,51.9523650553781,25.127334465195197,18.46519524618,0.0,40767.0,3095.25,TPP,SystmOne
2505,F81046,99G,0.13970588235294118,4.0,0.4466250243178463,4.0,6.0,413.55,92.94,27.0,533.49,18.566388945543498,78.7185494138599,61.0784300079016,26.1880481337956,16.1574546196206,0.0,85682.0,4976.083333333333,TPP,SystmOne
2506,F81047,07H,0.031192660550458717,4.0,0.4601545857156946,7.0,8.0,430.4,97.0,27.0,554.4,24.761918705187696,71.159114613331,55.5878148559523,16.680725432307,21.8114719527625,0.0,207765.0,9615.583333333334,TPP,SystmOne
2507,F81048,07H,0.14912280701754385,3.0,0.6054913494145825,5.0,5.0,365.99,90.87,24.0,480.86,14.309948931991196,66.292731602443,46.567455972621204,17.2312223858616,20.2438226149566,0.0,189112.0,11940.25,EMIS,EMIS Web
2508,F81049,07H,0.0,3.0,0.4539732327946651,8.0,8.0,425.41,97.0,27.0,549.4100000000002,16.0189307409557,90.4431581670635,43.825285636317396,22.576900754498,20.1083381698588,4045.0,265140.0,11947.25,TPP,SystmOne
2509,F81051,99F,0.006864988558352402,4.0,0.4949159683901989,2.0,2.0,335.19,67.34,24.0,426.53,26.128735636912108,65.0331646927937,52.44725689223721,19.498148909913606,19.9835458658988,0.0,132633.0,7313.25,TPP,SystmOne
2510,F81052,06T,0.03728813559322034,2.0,0.6231441335558027,6.0,7.0,428.27,97.0,27.0,552.27,37.1286488793231,97.8202635435343,62.4530103530038,32.0988570580377,16.5756271337391,0.0,444193.0,13406.666666666664,EMIS,EMIS Web
2511,F81053,07H,0.13218390804597702,,0.5603324261552998,20.0,6.0,421.20999999999987,89.53,26.05,536.7899999999998,9.223179374173641,62.3338659439165,49.948691167295706,17.9043631555751,21.734244160423106,0.0,179989.0,9477.833333333332,EMIS,EMIS Web
2512,F81055,99E,0.01744186046511628,3.0,0.6195207248718361,7.0,7.0,399.52999999999986,86.8,24.0,510.32999999999987,7.601560342932509,73.3218580609145,45.378806396987,19.9970689528834,20.183190444786398,0.0,184094.0,13334.833333333336,TPP,SystmOne
2513,F81056,07H,0.04389312977099236,4.0,0.5122598604490934,5.0,5.0,433.97,93.23,27.0,554.2,16.7024433962264,87.9904402785617,51.6299861924229,21.750695200096693,17.482771128037697,0.0,184253.0,8469.5,Vision,Vision 3 Hosted
2514,F81057,06Q,0.0,4.0,0.5083675011960385,5.0,6.0,401.55,97.0,27.0,525.55,13.4088745692073,85.369679918246,49.5149287811979,14.934700745132599,22.2001442192132,0.0,164122.0,12765.833333333336,TPP,SystmOne
2515,F81060,99E,0.0,4.0,0.4866116041033862,3.0,3.0,275.27,65.03,23.85,364.15,31.5793708360909,76.21575653989359,60.117516863286,16.3467902051621,22.9119788219722,0.0,102368.0,4539.75,TPP,SystmOne
2516,F81061,99F,0.0054869684499314125,4.0,0.5675093367460676,1.0,1.0,407.34,86.06,26.43,519.8299999999998,10.445811904412801,90.5983749247987,61.9268064093671,29.3505351121536,15.352587597126501,0.0,191206.0,6843.0,TPP,SystmOne
